taxon,run,sample_size,n_taxa,n_random,change,diff,1.1,1.2,1.3,2.1,2.2,2.3,Student.t.test_pvals,Student.t.test_pvalsAdj,Student.t.test_effect
8238,1,3,10000,75,10,FALSE,1,0,1,0,1,1,0.7245825711709761,0.7599760210517836,0.379949711196988
8248,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
8253,1,3,10000,75,10,FALSE,204,185,231,204,215,221,0.09019874259629873,0.4775357812426896,2.6816556523331356
8257,1,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4775357812426896,-1
8274,1,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4775357812426896,-0.9999999999999998
8294,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
8305,1,3,10000,75,10,FALSE,10,12,15,5,12,11,0.09254846876854636,0.4775357812426896,2.2059993622547958
8313,1,3,10000,75,10,FALSE,4,12,7,9,8,8,0.6135399417359924,0.6614593793053306,0.5911336436437448
8315,1,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4775357812426896,1
8325,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
8339,1,3,10000,75,10,FALSE,548,430,463,537,482,437,0.05899164366512724,0.4775357812426896,2.7962716276828496
8378,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
8382,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
8387,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
8393,1,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4775357812426896,-0.9999999999999998
8419,1,3,10000,75,10,FALSE,9,11,5,6,5,16,0.6456632343155304,0.6893614366379903,0.5025468967217466
8426,1,3,10000,75,10,FALSE,11,10,14,16,19,16,0.5283317824069864,0.579291443688795,-0.6933544517537239
8430,1,3,10000,75,10,FALSE,4,7,5,1,5,13,0.8569753229141789,0.8736571694021202,0.20006319578267096
8450,1,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4775357812426896,1
8477,1,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4775357812426896,1
8493,1,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4775357812426896,1
8494,1,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4775357812426896,-1
8529,1,3,10000,75,10,FALSE,0,1,0,0,0,1,0.8536699154390923,0.8717131369014774,0.19763041116976457
8544,1,3,10000,75,10,FALSE,205,252,255,212,211,189,0.02848579834475618,0.4775357812426896,4.273309386315679
8546,1,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4775357812426896,1
8563,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
8570,1,3,10000,75,10,TRUE,0,0,0,10,0,10,0.18350857936004603,0.4775357812426896,-1.999962080503052
8585,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
8588,1,3,10000,75,10,FALSE,1,1,0,1,0,1,0.7099231747934381,0.7486638664602014,0.4017777134301364
8593,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
8603,1,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4775357812426896,-1
8625,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
8691,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
8702,1,3,10000,75,10,TRUE,147,160,150,1470,1540,1810,0.004875187437045276,0.2898861452950768,-14.132643225812714
8738,1,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4775357812426896,1
8739,1,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4775357812426896,-0.9999999999999998
8740,1,3,10000,75,10,TRUE,0,0,0,0,10,0,0.42264973081037427,0.4775357812426896,-1
8751,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
8766,1,3,10000,75,10,FALSE,290,385,310,316,378,346,0.13068907220697196,0.4775357812426896,1.9507658294543633
8772,1,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4775357812426896,1
8775,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
8776,1,3,10000,75,10,FALSE,1,2,1,1,2,2,0.890950516612836,0.902627456542231,0.146356430112496
8803,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
8817,1,3,10000,75,10,FALSE,2,2,0,3,4,1,0.4955349337612637,0.5472121482820812,-0.74926254627885
8823,1,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4775357812426896,-1
8845,1,3,10000,75,10,FALSE,0,1,1,1,4,2,0.2557856670102541,0.4775357812426896,-1.4195517835956066
8846,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
8854,1,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4775357812426896,-1
8855,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
8860,1,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4775357812426896,1
8865,1,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4775357812426896,1
8882,1,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4775357812426896,-1
8884,1,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4775357812426896,1
8896,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
8906,1,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4775357812426896,-1
8907,1,3,10000,75,10,FALSE,67,50,62,70,64,79,0.3754797689932264,0.4775357812426896,1.0457438381360573
8909,1,3,10000,75,10,FALSE,109,150,113,142,137,118,0.18490703351269122,0.4775357812426896,1.7124515926459212
8966,1,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4775357812426896,-0.9999999999999998
8980,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
8984,1,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4775357812426896,1
8988,1,3,10000,75,10,TRUE,254,225,184,2310,2330,2230,5.464856718643344e-4,0.07040557072518842,-25.58167120477398
8995,1,3,10000,75,10,FALSE,157,159,164,154,151,163,0.002442092985516956,0.23596723472557588,8.98837038071046
8996,1,3,10000,75,10,FALSE,1,1,3,2,0,2,0.4641299960317048,0.5192076511324282,0.8177366787356674
9011,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
9100,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
9103,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
9105,1,3,10000,75,10,FALSE,119,83,99,84,98,95,0.08230933682331766,0.4775357812426896,2.6896937053647854
9123,1,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9151,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
9181,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
9225,1,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4775357812426896,-0.9999999999999998
9233,1,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4775357812426896,-0.9999999999999998
9263,1,3,10000,75,10,TRUE,0,1,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9270,1,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4775357812426896,-1
9280,1,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4775357812426896,-0.9999999999999998
9288,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
9305,1,3,10000,75,10,FALSE,6,7,6,5,6,6,0.009319687141366967,0.36020590801383323,4.716302599467109
9323,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
9334,1,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4775357812426896,-0.9999999999999998
9351,1,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9394,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
9411,1,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9431,1,3,10000,75,10,FALSE,0,0,5,2,7,0,0.8051562035394378,0.8331803819758842,-0.2635544757167074
9433,1,3,10000,75,10,FALSE,0,2,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9437,1,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9454,1,3,10000,75,10,TRUE,1,0,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9458,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
9469,1,3,10000,75,10,FALSE,7,11,12,8,17,11,0.7726409583720362,0.8016798131833341,0.311251890714274
9488,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
9502,1,3,10000,75,10,FALSE,0,0,0,1,0,0,0.42264973081037427,0.4775357812426896,-0.9999999999999998
9525,1,3,10000,75,10,FALSE,2,5,1,8,8,3,0.28383357953425997,0.4775357812426896,-1.2386518420420762
9549,1,3,10000,75,10,TRUE,39,41,47,300,220,350,0.018165737637296387,0.4740393788064987,-7.041160937701386
9566,1,3,10000,75,10,TRUE,0,0,0,10,0,0,0.42264973081037427,0.4775357812426896,-0.9999999999999999
9571,1,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9602,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
9629,1,3,10000,75,10,FALSE,55,68,55,80,53,58,0.17715247449364585,0.4775357812426896,1.672645132233421
9648,1,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9658,1,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4775357812426896,-1
9683,1,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9692,1,3,10000,75,10,TRUE,0,0,0,0,10,0,0.42264973081037427,0.4775357812426896,-1
9721,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
9730,1,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9765,1,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4775357812426896,-1
9781,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
9794,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
9803,1,3,10000,75,10,TRUE,0,0,0,0,10,0,0.42264973081037427,0.4775357812426896,-1
9829,1,3,10000,75,10,FALSE,11,9,10,7,9,14,0.2456123034638787,0.4775357812426896,1.4949044259482722
9840,1,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9882,1,3,10000,75,10,FALSE,0,1,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9884,1,3,10000,75,10,FALSE,1,0,1,1,0,1,0.6924348665687067,0.7312187866907244,0.4281846226539312
9893,1,3,10000,75,10,FALSE,13,21,10,14,10,10,0.18699374115700687,0.4775357812426896,1.8539905529159841
9902,1,3,10000,75,10,FALSE,0,0,0,0,0,1,0.42264973081037427,0.4775357812426896,-1
9914,1,3,10000,75,10,FALSE,0,0,0,0,1,0,0.42264973081037427,0.4775357812426896,-1
9931,1,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9945,1,3,10000,75,10,TRUE,3,2,0,10,10,20,0.05966793569189482,0.4775357812426896,-3.279487647024793
9953,1,3,10000,75,10,FALSE,0,0,1,0,0,0,0.42264973081037427,0.4775357812426896,1
9976,1,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4775357812426896,1
9999,1,3,10000,75,10,FALSE,1,0,0,0,0,0,0.42264973081037427,0.4775357812426896,1
65,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
99,2,2,10000,75,2,FALSE,2,4,NA,2,1,NA,0.33864988183786804,0.5611353711790389,1.3999414800371068
103,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
110,2,2,10000,75,2,FALSE,12,12,NA,19,23,NA,0.12779972841812742,0.5611353711790389,-4.865955934709571
115,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
127,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
131,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
136,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
140,2,2,10000,75,2,TRUE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
157,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
161,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
173,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
197,2,2,10000,75,2,FALSE,10,13,NA,19,23,NA,0.06714224249724972,0.5611353711790389,-3.6621240086327553
202,2,2,10000,75,2,FALSE,1,0,NA,0,1,NA,0.9660351078682692,0.9736118538123341,0.048086654717086216
254,2,2,10000,75,2,FALSE,4,1,NA,2,1,NA,0.5999006045041737,0.6519004454865651,0.6856833457604937
271,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
276,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
285,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
307,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
315,2,2,10000,75,2,TRUE,0,0,NA,2,0,NA,0.49999999999999956,0.5611353711790389,-1
330,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
335,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
341,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
348,2,2,10000,75,2,FALSE,19,19,NA,14,17,NA,0.16282950066242594,0.5611353711790389,3.6877594253719406
459,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
475,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
480,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
495,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
514,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
519,2,2,10000,75,2,TRUE,579,593,NA,1170,1076,NA,0.07170783841831899,0.5611353711790389,-7.713082828855134
533,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
547,2,2,10000,75,2,FALSE,21,28,NA,22,20,NA,0.4072555336128588,0.5611353711790389,1.2210862176365158
600,2,2,10000,75,2,FALSE,81,81,NA,105,89,NA,0.44981401566925655,0.5611353711790389,-1.166118780804688
604,2,2,10000,75,2,TRUE,0,0,NA,2,0,NA,0.49999999999999956,0.5611353711790389,-1
615,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
649,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
650,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
688,2,2,10000,75,2,FALSE,1,2,NA,4,4,NA,0.1380519161410361,0.5611353711790389,-4.392184953029082
709,2,2,10000,75,2,TRUE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
710,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
714,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
717,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
721,2,2,10000,75,2,FALSE,7,4,NA,6,7,NA,0.7442628011482781,0.7903947929549895,-0.41260347958358295
736,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
765,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
812,2,2,10000,75,2,FALSE,2,1,NA,0,1,NA,0.2651902813653069,0.5611353711790389,1.5335860138274962
816,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
839,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
864,2,2,10000,75,2,FALSE,6669,6591,NA,5948,5340,NA,0.17235213067086613,0.5611353711790389,3.5936225389099237
867,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
893,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
921,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
939,2,2,10000,75,2,TRUE,60,67,NA,136,132,NA,0.007683235034369811,0.5611353711790389,-11.410200958311268
952,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
983,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
990,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
1019,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1053,2,2,10000,75,2,FALSE,91,103,NA,88,127,NA,0.8603105500338972,0.8915314974141597,-0.21188939409924543
1072,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
1076,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1159,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1174,2,2,10000,75,2,TRUE,0,0,NA,0,2,NA,0.49999999999999956,0.5611353711790389,-1
1197,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
1206,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1212,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
1314,2,2,10000,75,2,FALSE,23,24,NA,15,23,NA,0.3437654794370062,0.5611353711790389,1.5942694622309443
1316,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1321,2,2,10000,75,2,FALSE,734,719,NA,565,684,NA,0.20712958215219898,0.5611353711790389,2.954325032823917
1336,2,2,10000,75,2,TRUE,974,856,NA,1570,1690,NA,0.016180061504198748,0.5611353711790389,-10.003033839823335
1350,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
1354,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
1376,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1389,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1399,2,2,10000,75,2,TRUE,1,2,NA,4,6,NA,0.11397283023236054,0.5611353711790389,-3.156189005324556
1428,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1464,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
1466,2,2,10000,75,2,TRUE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1471,2,2,10000,75,2,TRUE,206,262,NA,526,480,NA,0.02868811500640753,0.5611353711790389,-5.785731876735384
1489,2,2,10000,75,2,FALSE,0,1,NA,1,0,NA,0.9732418331456995,0.9770435590564248,0.03786767394220666
1508,2,2,10000,75,2,FALSE,2,2,NA,3,5,NA,0.29790813675694583,0.5611353711790389,-1.9777530354988084
1511,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
1538,2,2,10000,75,2,FALSE,33,32,NA,24,34,NA,0.4346590844718894,0.5611353711790389,1.225567777103978
1546,2,2,10000,75,2,FALSE,6,9,NA,14,5,NA,0.793155626540224,0.8320040653911737,-0.32166465441332526
1549,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1558,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1579,2,2,10000,75,2,FALSE,5,2,NA,5,4,NA,0.7008479751239742,0.7536315046312192,-0.48083985528769496
1596,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
1620,2,2,10000,75,2,FALSE,13,21,NA,13,12,NA,0.4201075578615769,0.5611353711790389,1.258122716448376
1640,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
1667,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1731,2,2,10000,75,2,TRUE,14,18,NA,28,36,NA,0.08863620930676697,0.5611353711790389,-3.5676812618479543
1736,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
1760,2,2,10000,75,2,FALSE,2,5,NA,5,2,NA,0.9343250228790121,0.9566594855773152,0.09310034301963836
1783,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1804,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
1818,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1825,2,2,10000,75,2,TRUE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1856,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1858,2,2,10000,75,2,TRUE,0,0,NA,2,0,NA,0.49999999999999956,0.5611353711790389,-1
1880,2,2,10000,75,2,FALSE,7,13,NA,11,5,NA,0.6225384549126882,0.6736521385792037,0.5766550718618436
1910,2,2,10000,75,2,FALSE,8,6,NA,4,5,NA,0.1707243182403511,0.5611353711790389,2.684037257594615
1952,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1967,2,2,10000,75,2,TRUE,0,0,NA,2,0,NA,0.49999999999999956,0.5611353711790389,-1
1968,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
1993,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
2022,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
2024,2,2,10000,75,2,TRUE,0,0,NA,0,2,NA,0.49999999999999956,0.5611353711790389,-1
2050,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
2112,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
2134,2,2,10000,75,2,TRUE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
2175,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
2185,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
2216,2,2,10000,75,2,FALSE,2,4,NA,3,7,NA,0.525200521913942,0.5843140005709224,-0.8023577184429004
2233,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
2259,2,2,10000,75,2,FALSE,8,7,NA,6,12,NA,0.7886394128374676,0.8289584012238412,-0.34077893567518625
2261,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
2264,2,2,10000,75,2,FALSE,5,2,NA,3,7,NA,0.6631427404349193,0.7145814855001016,-0.5090854039968993
2285,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
2318,2,2,10000,75,2,TRUE,0,0,NA,0,2,NA,0.49999999999999956,0.5611353711790389,-1
2321,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
2328,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
2342,2,2,10000,75,2,FALSE,0,1,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
2353,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
2362,2,2,10000,75,2,TRUE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
2392,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
2432,2,2,10000,75,2,FALSE,0,1,NA,0,1,NA,0.9583898690629435,0.9716220763281125,0.05894326640590226
2434,2,2,10000,75,2,FALSE,15,11,NA,14,9,NA,0.5737341788524419,0.6274454636811811,0.6749936244526566
2442,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
2447,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
2468,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
2479,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
2519,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
2523,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
2526,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
2549,2,2,10000,75,2,FALSE,1,0,NA,0,0,NA,0.49999999999999956,0.5611353711790389,1
2553,2,2,10000,75,2,FALSE,0,0,NA,1,0,NA,0.49999999999999956,0.5611353711790389,-1
2576,2,2,10000,75,2,FALSE,0,0,NA,0,1,NA,0.49999999999999956,0.5611353711790389,-1
